suburb,subculture_id,subculture_name,longitude,latitude,median_age,weekly_income,pct_born_overseas,pct_renting,pct_english_only,pct_university
Rhodes,6,Vertical Cosmopolitan,151.09682,-33.82144,27,956,66.3,55.8,26.8,62.0
Rhodes,6,Vertical Cosmopolitan,151.12144,-33.84334,27,890,59.0,61.9,16.3,67.7
Rhodes,6,Vertical Cosmopolitan,151.08572,-33.83165,24,1001,59.1,77.9,10.5,50.5
Rhodes,6,Vertical Cosmopolitan,151.10545,-33.82134,27,751,75.4,76.3,0.0,61.3
Rhodes,6,Vertical Cosmopolitan,151.1316,-33.8419,29,913,48.8,51.4,26.4,50.3
Rhodes,6,Vertical Cosmopolitan,151.09618,-33.80784,25,830,72.1,69.3,13.1,74.6
Rhodes,6,Vertical Cosmopolitan,151.12016,-33.82327,27,896,62.9,63.5,25.5,52.8
Rhodes,6,Vertical Cosmopolitan,151.05264,-33.82548,29,868,42.3,65.2,17.6,70.2
Rhodes,6,Vertical Cosmopolitan,151.09172,-33.83332,36,779,65.4,51.6,11.3,55.3
Rhodes,6,Vertical Cosmopolitan,151.10955,-33.83164,31,806,57.0,58.9,21.1,57.1
Rhodes,6,Vertical Cosmopolitan,151.12324,-33.87189,28,1168,55.6,54.5,19.8,61.2
Rhodes,6,Vertical Cosmopolitan,151.0691,-33.8574,42,917,40.7,76.9,22.9,58.9
Rhodes,6,Vertical Cosmopolitan,151.06667,-33.81316,30,700,77.9,61.5,30.0,75.2
Rhodes,6,Vertical Cosmopolitan,151.06497,-33.80417,28,707,55.8,68.2,14.3,62.5
Rhodes,6,Vertical Cosmopolitan,151.11859,-33.82734,28,1041,62.0,44.8,21.4,68.1
Rhodes,6,Vertical Cosmopolitan,151.0905,-33.80771,28,994,44.3,68.3,33.6,57.0
Rhodes,6,Vertical Cosmopolitan,151.071,-33.84775,32,812,64.2,71.8,22.3,50.9
Rhodes,6,Vertical Cosmopolitan,151.11488,-33.80657,34,998,62.2,73.3,33.4,57.4
Rhodes,6,Vertical Cosmopolitan,151.11695,-33.83216,30,750,57.2,57.0,14.3,56.2
Rhodes,6,Vertical Cosmopolitan,151.07878,-33.84015,31,740,45.5,67.9,11.6,73.6
Rhodes,6,Vertical Cosmopolitan,151.09563,-33.81483,37,910,54.3,72.0,22.1,63.5
Rhodes,6,Vertical Cosmopolitan,151.12479,-33.83531,31,953,50.7,65.6,29.2,68.6
Rhodes,6,Vertical Cosmopolitan,151.09078,-33.83404,32,1047,66.1,62.3,20.6,68.8
Rhodes,6,Vertical Cosmopolitan,151.06482,-33.82579,22,1013,66.6,71.0,14.8,67.5
Zetland,6,Vertical Cosmopolitan,151.2456,-33.87466,31,968,71.1,53.0,15.4,75.7
Zetland,6,Vertical Cosmopolitan,151.23438,-33.90077,25,944,54.1,67.6,11.5,56.8
Zetland,6,Vertical Cosmopolitan,151.15838,-33.87945,29,970,60.0,56.5,7.9,57.0
Zetland,6,Vertical Cosmopolitan,151.19192,-33.90083,28,1177,70.3,71.5,17.0,77.1
Zetland,6,Vertical Cosmopolitan,151.20455,-33.91078,32,1041,66.4,61.2,13.7,70.1
Zetland,6,Vertical Cosmopolitan,151.22788,-33.91983,25,923,66.2,79.4,8.4,61.6
Zetland,6,Vertical Cosmopolitan,151.20026,-33.8761,31,832,65.6,61.8,8.2,57.9
Zetland,6,Vertical Cosmopolitan,151.25335,-33.90039,31,918,62.9,67.2,20.3,65.9
Zetland,6,Vertical Cosmopolitan,151.23172,-33.90942,27,870,40.2,81.2,24.9,58.4
Zetland,6,Vertical Cosmopolitan,151.20295,-33.92592,37,765,61.1,64.1,24.6,64.2
Zetland,6,Vertical Cosmopolitan,151.16604,-33.91628,27,960,74.3,51.1,11.6,60.6
Zetland,6,Vertical Cosmopolitan,151.20046,-33.8915,30,1004,53.7,66.8,24.2,59.1
Zetland,6,Vertical Cosmopolitan,151.22953,-33.90869,35,924,63.8,64.7,17.2,67.1
Zetland,6,Vertical Cosmopolitan,151.22342,-33.94124,37,708,53.2,64.2,21.3,77.6
Zetland,6,Vertical Cosmopolitan,151.16354,-33.92269,22,954,62.7,77.7,19.0,73.4
Zetland,6,Vertical Cosmopolitan,151.2246,-33.92088,25,986,45.1,75.4,16.7,74.6
Zetland,6,Vertical Cosmopolitan,151.19799,-33.90328,32,944,55.7,68.1,10.6,55.3
Zetland,6,Vertical Cosmopolitan,151.24107,-33.89182,31,1166,57.3,75.6,19.4,56.8
Zetland,6,Vertical Cosmopolitan,151.2562,-33.88523,31,1045,56.0,71.6,0.0,56.8
Zetland,6,Vertical Cosmopolitan,151.23448,-33.91624,32,775,78.5,74.5,16.4,61.8
Zetland,6,Vertical Cosmopolitan,151.23574,-33.86044,35,1232,50.8,58.4,8.5,68.5
Zetland,6,Vertical Cosmopolitan,151.21439,-33.9138,34,1110,44.7,60.2,24.6,61.3
Zetland,6,Vertical Cosmopolitan,151.19004,-33.88454,26,911,63.3,60.4,24.3,60.4
Zetland,6,Vertical Cosmopolitan,151.24522,-33.91314,34,1047,53.7,48.6,20.9,65.6
Zetland,6,Vertical Cosmopolitan,151.2239,-33.91566,29,1211,45.3,70.9,13.4,62.3
Zetland,6,Vertical Cosmopolitan,151.20207,-33.93009,33,1131,64.7,65.8,10.1,69.1
Zetland,6,Vertical Cosmopolitan,151.26391,-33.91952,29,877,55.1,43.0,21.2,58.2
Zetland,6,Vertical Cosmopolitan,151.16974,-33.89117,27,906,74.7,53.7,5.7,67.2
Zetland,6,Vertical Cosmopolitan,151.23874,-33.94936,33,1026,39.4,71.4,25.0,62.5
Zetland,6,Vertical Cosmopolitan,151.24131,-33.88159,31,891,50.3,64.7,22.6,62.4
Wolli Creek,6,Vertical Cosmopolitan,151.09506,-33.91828,32,901,68.6,77.2,0.0,68.5
Wolli Creek,6,Vertical Cosmopolitan,151.11433,-33.93752,32,1033,55.0,50.0,14.4,68.3
Wolli Creek,6,Vertical Cosmopolitan,151.17538,-33.9793,35,866,63.6,60.9,19.5,72.1
Wolli Creek,6,Vertical Cosmopolitan,151.11932,-33.967,32,1262,51.4,81.3,34.0,64.2
Wolli Creek,6,Vertical Cosmopolitan,151.14255,-33.9673,31,767,59.2,77.0,13.1,63.1
Wolli Creek,6,Vertical Cosmopolitan,151.10747,-33.94065,32,958,57.8,62.7,22.0,64.8
Wolli Creek,6,Vertical Cosmopolitan,151.15787,-33.94463,35,1038,61.9,77.1,21.4,75.4
Wolli Creek,6,Vertical Cosmopolitan,151.16517,-33.99605,36,968,59.5,67.3,15.2,66.8
Wolli Creek,6,Vertical Cosmopolitan,151.1352,-33.91814,31,900,50.8,67.2,19.5,68.1
Wolli Creek,6,Vertical Cosmopolitan,151.12432,-33.99003,34,1143,49.7,77.7,20.3,64.9
Wolli Creek,6,Vertical Cosmopolitan,151.14006,-33.98461,35,849,52.2,72.9,2.9,52.8
Wolli Creek,6,Vertical Cosmopolitan,151.14955,-33.94267,33,911,85.3,63.2,16.2,58.6
Wolli Creek,6,Vertical Cosmopolitan,151.1531,-33.93463,36,756,57.5,68.6,22.7,65.1
Wolli Creek,6,Vertical Cosmopolitan,151.16356,-33.97022,37,1079,46.6,56.4,9.6,70.4
Wolli Creek,6,Vertical Cosmopolitan,151.11788,-33.95828,33,941,62.6,56.5,22.8,60.1
Wolli Creek,6,Vertical Cosmopolitan,151.14188,-33.94406,31,953,52.5,62.6,18.0,54.0
Wolli Creek,6,Vertical Cosmopolitan,151.13844,-33.94031,26,1100,72.7,55.0,28.9,63.9
Wolli Creek,6,Vertical Cosmopolitan,151.16046,-33.96242,35,1003,51.9,55.7,6.3,66.5
Wolli Creek,6,Vertical Cosmopolitan,151.16431,-33.93373,31,800,53.2,74.2,14.1,66.1
Wolli Creek,6,Vertical Cosmopolitan,151.12311,-33.94159,29,1086,67.7,61.0,17.0,60.6
Wolli Creek,6,Vertical Cosmopolitan,151.11451,-33.97144,32,992,61.5,62.6,25.5,65.5
Wolli Creek,6,Vertical Cosmopolitan,151.16758,-33.99434,15,987,45.8,63.3,15.6,77.7
Wolli Creek,6,Vertical Cosmopolitan,151.16,-33.94585,34,998,55.4,73.6,9.1,67.6
Wolli Creek,6,Vertical Cosmopolitan,151.11131,-33.9449,32,1168,44.4,60.2,24.6,67.7
Wolli Creek,6,Vertical Cosmopolitan,151.15451,-33.9739,29,1112,59.5,68.0,17.1,55.5
Wolli Creek,6,Vertical Cosmopolitan,151.17335,-33.93742,40,818,68.2,54.5,19.3,72.8
Wolli Creek,6,Vertical Cosmopolitan,151.0982,-33.95512,29,859,63.9,74.0,16.9,66.6
Wolli Creek,6,Vertical Cosmopolitan,151.15286,-33.94995,27,1094,63.0,68.2,11.5,61.3
Wolli Creek,6,Vertical Cosmopolitan,151.1456,-33.98835,24,872,65.2,59.8,9.8,58.5
Wolli Creek,6,Vertical Cosmopolitan,151.13862,-33.95885,40,1087,70.2,74.3,10.0,55.2
Wentworth Point,6,Vertical Cosmopolitan,151.04233,-33.79664,29,787,55.7,63.1,20.1,67.0
Wentworth Point,6,Vertical Cosmopolitan,151.0493,-33.81286,28,930,66.9,59.9,13.4,69.7
Wentworth Point,6,Vertical Cosmopolitan,151.04856,-33.83962,33,1217,66.1,68.8,22.2,56.4
Wentworth Point,6,Vertical Cosmopolitan,151.07289,-33.83074,32,965,63.8,62.5,18.5,55.2
Wentworth Point,6,Vertical Cosmopolitan,151.062,-33.79523,32,947,79.0,54.1,9.1,78.7
Wentworth Point,6,Vertical Cosmopolitan,151.07115,-33.83606,26,1008,65.4,56.2,16.9,62.3
Wentworth Point,6,Vertical Cosmopolitan,151.0764,-33.85798,36,1069,56.4,63.3,16.9,58.8
Wentworth Point,6,Vertical Cosmopolitan,151.05891,-33.83676,37,1073,69.3,68.0,9.1,64.7
Wentworth Point,6,Vertical Cosmopolitan,151.09426,-33.86146,34,1252,70.6,76.3,19.7,72.7
Wentworth Point,6,Vertical Cosmopolitan,151.05205,-33.8101,34,988,73.2,60.7,16.5,65.8
Wentworth Point,6,Vertical Cosmopolitan,151.04426,-33.82433,24,1086,60.5,60.8,11.3,63.1
Wentworth Point,6,Vertical Cosmopolitan,151.08721,-33.81631,28,840,66.6,59.2,18.5,66.0
Wentworth Point,6,Vertical Cosmopolitan,151.0778,-33.80854,26,702,54.3,79.4,34.2,79.6
Wentworth Point,6,Vertical Cosmopolitan,151.06518,-33.87455,22,870,58.0,75.4,24.9,66.8
Wentworth Point,6,Vertical Cosmopolitan,151.04775,-33.85402,32,1041,63.9,56.7,23.2,68.4
Wentworth Point,6,Vertical Cosmopolitan,151.04323,-33.84961,34,920,75.9,69.0,14.1,64.9
Wentworth Point,6,Vertical Cosmopolitan,151.07158,-33.84821,27,1041,68.5,69.8,30.1,60.7
Wentworth Point,6,Vertical Cosmopolitan,151.11186,-33.85252,27,721,55.5,61.0,22.2,67.0
Wentworth Point,6,Vertical Cosmopolitan,151.04018,-33.83982,30,719,50.2,58.8,29.5,66.5
Wentworth Point,6,Vertical Cosmopolitan,151.08655,-33.86747,36,1119,40.0,59.4,22.0,70.2
Wentworth Point,6,Vertical Cosmopolitan,151.05304,-33.83764,29,964,72.0,58.8,26.0,58.7
Wentworth Point,6,Vertical Cosmopolitan,151.04881,-33.80954,35,1061,46.8,61.3,24.6,65.3
Wentworth Point,6,Vertical Cosmopolitan,151.04316,-33.81854,28,1183,75.4,69.8,28.9,65.5
Wentworth Point,6,Vertical Cosmopolitan,151.08914,-33.79306,32,917,43.0,64.3,24.6,72.6
Wentworth Point,6,Vertical Cosmopolitan,151.08261,-33.84353,23,886,57.0,62.5,22.9,80.9
Wentworth Point,6,Vertical Cosmopolitan,151.07309,-33.83542,30,966,51.7,66.0,21.6,66.7
Wentworth Point,6,Vertical Cosmopolitan,151.08144,-33.81916,24,1033,53.3,56.2,9.2,68.5
Wentworth Point,6,Vertical Cosmopolitan,151.06444,-33.87205,33,763,61.4,66.9,25.1,79.3
Wentworth Point,6,Vertical Cosmopolitan,151.03588,-33.83131,30,1006,62.2,62.2,14.5,56.1
Wentworth Point,6,Vertical Cosmopolitan,151.0947,-33.81852,35,910,53.4,56.4,20.9,56.7
Dural,7,Semi-Rural Lifestyle Dweller,151.07622,-33.72269,47,1792,22.8,16.1,70.3,12.3
Dural,7,Semi-Rural Lifestyle Dweller,151.04925,-33.65235,42,1115,0.0,9.1,77.1,33.2
Dural,7,Semi-Rural Lifestyle Dweller,151.04683,-33.68237,42,1254,29.2,16.2,61.2,17.3
Dural,7,Semi-Rural Lifestyle Dweller,151.00854,-33.70366,49,1373,17.4,22.9,72.4,35.0
Dural,7,Semi-Rural Lifestyle Dweller,151.01322,-33.68777,43,1431,21.6,17.6,72.0,14.1
Dural,7,Semi-Rural Lifestyle Dweller,151.09258,-33.7021,50,998,15.8,14.2,81.8,2.9
Dural,7,Semi-Rural Lifestyle Dweller,151.03415,-33.71874,47,1141,11.2,13.4,69.6,18.7
Dural,7,Semi-Rural Lifestyle Dweller,151.00017,-33.73583,52,1076,16.6,19.5,73.1,16.2
Dural,7,Semi-Rural Lifestyle Dweller,151.03566,-33.66205,37,1362,4.1,12.6,78.3,16.0
Dural,7,Semi-Rural Lifestyle Dweller,151.01858,-33.72521,46,1664,9.2,11.3,82.0,30.5
Dural,7,Semi-Rural Lifestyle Dweller,150.99267,-33.69422,47,1374,0.0,18.0,90.2,22.8
Dural,7,Semi-Rural Lifestyle Dweller,151.00422,-33.70283,57,1627,23.1,17.1,72.7,20.6
Dural,7,Semi-Rural Lifestyle Dweller,151.02805,-33.67626,56,1680,6.6,16.3,83.9,26.3
Dural,7,Semi-Rural Lifestyle Dweller,151.01427,-33.61715,36,1129,19.9,27.7,71.3,20.1
Dural,7,Semi-Rural Lifestyle Dweller,151.05693,-33.69045,43,1541,20.2,21.2,88.3,24.1
Dural,7,Semi-Rural Lifestyle Dweller,151.03729,-33.68465,48,1414,18.0,22.2,90.1,11.4
Dural,7,Semi-Rural Lifestyle Dweller,151.03025,-33.70722,43,1501,23.4,14.3,62.7,15.2
Dural,7,Semi-Rural Lifestyle Dweller,151.05241,-33.75851,53,1530,28.5,13.8,61.5,25.0
Dural,7,Semi-Rural Lifestyle Dweller,151.06187,-33.66688,40,1422,13.7,10.1,85.6,13.6
Dural,7,Semi-Rural Lifestyle Dweller,151.00765,-33.7176,35,1437,27.3,13.9,66.0,27.9
Dural,7,Semi-Rural Lifestyle Dweller,151.07214,-33.70616,42,1529,31.0,11.9,67.3,26.4
Dural,7,Semi-Rural Lifestyle Dweller,151.04998,-33.68985,41,1649,22.2,10.4,78.4,12.5
Dural,7,Semi-Rural Lifestyle Dweller,151.04715,-33.69656,42,1392,18.3,20.4,82.7,20.9
Dural,7,Semi-Rural Lifestyle Dweller,151.04909,-33.67998,42,1369,16.8,18.0,75.1,19.3
Dural,7,Semi-Rural Lifestyle Dweller,151.07922,-33.66651,40,1543,18.9,17.3,79.1,30.3
Dural,7,Semi-Rural Lifestyle Dweller,151.03864,-33.69155,52,1458,19.0,16.9,77.3,22.1
Dural,7,Semi-Rural Lifestyle Dweller,151.01533,-33.70878,38,1052,11.0,14.0,78.8,20.1
Dural,7,Semi-Rural Lifestyle Dweller,150.97111,-33.65064,53,1511,33.3,9.1,93.1,15.2
Dural,7,Semi-Rural Lifestyle Dweller,151.03597,-33.72185,45,1497,16.8,19.3,78.8,18.3
Dural,7,Semi-Rural Lifestyle Dweller,151.01583,-33.66973,40,1629,27.8,5.0,87.1,36.4
Galston,7,Semi-Rural Lifestyle Dweller,151.0263,-33.65502,52,1331,19.5,7.1,79.1,25.5
Galston,7,Semi-Rural Lifestyle Dweller,151.0329,-33.64336,40,1267,33.2,14.1,79.6,21.5
Galston,7,Semi-Rural Lifestyle Dweller,150.99946,-33.62941,41,1118,14.4,3.0,72.8,15.2
Galston,7,Semi-Rural Lifestyle Dweller,151.03544,-33.68684,51,1750,24.2,13.7,79.1,11.3
Galston,7,Semi-Rural Lifestyle Dweller,151.01666,-33.69151,50,2043,22.0,3.1,75.1,22.9
Galston,7,Semi-Rural Lifestyle Dweller,151.02218,-33.68827,47,1089,10.4,18.9,69.9,25.8
Galston,7,Semi-Rural Lifestyle Dweller,150.98576,-33.62588,40,1344,20.6,11.6,79.1,26.0
Galston,7,Semi-Rural Lifestyle Dweller,151.04402,-33.65021,44,1363,36.8,20.7,70.6,22.7
Galston,7,Semi-Rural Lifestyle Dweller,151.01162,-33.67338,36,1297,32.5,18.5,58.1,30.5
Galston,7,Semi-Rural Lifestyle Dweller,151.04724,-33.67898,50,1185,14.2,24.0,75.8,8.9
Galston,7,Semi-Rural Lifestyle Dweller,151.01842,-33.67196,53,1404,14.6,21.3,79.0,16.7
Galston,7,Semi-Rural Lifestyle Dweller,151.04887,-33.66516,45,1444,9.4,11.8,78.0,20.6
Galston,7,Semi-Rural Lifestyle Dweller,151.05181,-33.66456,51,1402,26.5,17.4,78.1,21.9
Galston,7,Semi-Rural Lifestyle Dweller,150.99614,-33.65733,45,1275,26.9,7.5,74.6,29.2
Galston,7,Semi-Rural Lifestyle Dweller,151.02789,-33.6712,47,1445,5.9,12.9,90.9,17.4
Galston,7,Semi-Rural Lifestyle Dweller,151.01204,-33.68354,44,1254,21.9,16.2,84.2,14.6
Galston,7,Semi-Rural Lifestyle Dweller,151.01149,-33.67564,48,1202,25.3,22.1,70.1,18.6
Galston,7,Semi-Rural Lifestyle Dweller,151.0067,-33.60419,42,1819,7.9,9.1,72.5,16.1
Galston,7,Semi-Rural Lifestyle Dweller,151.0133,-33.68772,39,1690,27.8,20.7,82.2,22.6
Galston,7,Semi-Rural Lifestyle Dweller,151.00757,-33.69383,48,1107,10.0,21.9,93.2,24.8
Galston,7,Semi-Rural Lifestyle Dweller,151.04766,-33.67615,36,1553,22.6,15.4,76.1,28.7
Galston,7,Semi-Rural Lifestyle Dweller,150.99536,-33.68934,38,1421,9.3,10.9,72.4,20.2
Galston,7,Semi-Rural Lifestyle Dweller,150.98282,-33.66782,54,1434,30.3,23.0,84.2,22.5
Galston,7,Semi-Rural Lifestyle Dweller,151.02056,-33.65091,42,929,21.9,8.2,70.3,22.0
Galston,7,Semi-Rural Lifestyle Dweller,151.01762,-33.7053,46,1642,9.0,22.6,65.5,36.8
Galston,7,Semi-Rural Lifestyle Dweller,151.00972,-33.66636,32,1384,19.8,14.5,73.5,15.4
Galston,7,Semi-Rural Lifestyle Dweller,151.04826,-33.66923,56,1268,14.5,19.9,65.0,13.5
Galston,7,Semi-Rural Lifestyle Dweller,151.04744,-33.6993,32,1867,6.8,16.1,78.6,2.3
Galston,7,Semi-Rural Lifestyle Dweller,151.01332,-33.65879,47,1626,14.9,19.3,72.5,12.1
Galston,7,Semi-Rural Lifestyle Dweller,150.98756,-33.70655,52,1021,20.2,13.4,77.2,31.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.68904,-33.98471,45,1362,36.4,6.4,88.3,26.6
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.68801,-33.95927,32,1270,8.3,17.5,69.1,25.0
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.69534,-34.01198,48,1333,9.3,31.8,74.1,6.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.67895,-34.03168,51,1480,21.2,12.8,75.8,19.4
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.69797,-33.97912,47,1525,22.0,20.3,80.3,24.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.72972,-34.01663,39,1104,19.5,3.9,81.7,21.2
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.72837,-34.0168,44,1681,29.1,10.9,79.5,24.1
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.70934,-34.00656,54,928,14.6,17.7,81.7,31.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.72996,-34.00714,54,1221,25.4,25.9,87.7,22.7
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.69171,-34.03821,47,1121,11.7,7.9,74.3,21.8
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.70684,-34.01501,52,1348,11.7,16.4,93.7,24.3
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.69093,-34.03819,43,1459,14.9,5.0,71.2,32.2
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.73585,-34.02217,50,1105,29.2,16.5,85.6,10.0
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.71694,-34.00019,51,1629,18.5,11.4,84.2,21.6
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.67818,-34.023,35,1272,26.8,16.1,73.8,27.6
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.67919,-33.99762,44,1595,5.4,9.9,64.9,20.2
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.73029,-34.01264,41,1618,26.5,14.5,83.5,14.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.73445,-33.94628,49,879,13.5,18.7,74.6,30.9
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.7147,-34.01766,45,1177,16.5,11.7,87.4,36.8
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.66422,-34.04808,43,1020,18.4,19.5,90.0,23.4
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.69517,-34.04946,45,1418,23.1,10.7,74.5,11.7
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.64272,-34.02771,34,1484,13.9,11.8,70.1,0.0
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.73771,-34.02501,42,1036,25.8,15.9,71.4,19.3
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.74195,-34.00182,44,1165,2.8,14.0,80.6,29.7
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.64379,-34.02813,41,1399,16.8,14.3,81.3,15.7
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.72335,-33.98916,43,1800,30.5,20.6,53.9,33.1
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.71987,-33.94984,54,1795,25.0,23.1,94.0,23.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.66069,-34.00769,48,1419,8.0,5.2,72.1,27.7
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.73951,-33.97709,52,1380,4.1,12.3,75.9,18.5
Cobbitty,7,Semi-Rural Lifestyle Dweller,150.70137,-33.98896,51,1330,2.8,12.1,78.3,30.6
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.7058,-33.86719,47,1411,25.4,11.0,73.4,21.9
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.704,-33.8673,40,1457,17.2,16.3,74.3,19.6
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.7224,-33.87495,45,1826,10.1,14.6,65.4,24.6
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.69212,-33.88696,42,1470,13.6,11.4,89.5,24.0
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.70597,-33.88627,57,1341,12.5,10.9,73.6,17.8
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.68801,-33.90811,39,1548,15.0,13.8,88.2,31.1
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.71295,-33.89577,39,1573,16.4,12.7,71.5,16.6
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.728,-33.91289,52,1267,16.8,7.0,77.9,19.7
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.71875,-33.84321,46,1201,12.3,18.6,88.4,24.0
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.73722,-33.86476,55,913,23.3,20.9,67.3,15.8
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.69873,-33.89822,42,1461,24.9,21.5,71.3,16.1
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.7529,-33.86383,46,1518,17.8,18.1,75.3,23.9
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.68224,-33.89719,40,1306,10.6,11.8,65.9,25.8
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.71794,-33.92263,39,1484,13.7,10.8,77.4,24.4
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.68409,-33.86625,39,1396,17.7,11.8,69.8,20.0
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.76063,-33.91404,57,1335,18.3,8.5,71.8,18.5
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.69386,-33.88522,42,1863,8.7,15.6,80.0,14.5
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.73717,-33.88996,28,1565,9.1,8.7,83.5,19.6
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.74294,-33.84975,40,1598,12.0,28.4,72.5,29.2
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.74109,-33.8721,40,1362,0.8,16.3,80.8,22.9
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.64567,-33.91164,40,1473,20.3,14.0,83.1,14.8
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.73526,-33.86813,48,1354,32.6,18.0,70.3,23.7
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.73881,-33.8947,53,1496,0.0,16.8,74.8,25.8
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.74361,-33.87512,57,1355,23.0,19.8,77.2,27.5
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.70513,-33.89056,36,1460,20.6,22.1,84.3,20.0
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.69055,-33.86918,53,1589,26.7,13.7,74.3,16.8
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.7186,-33.88196,46,1368,16.9,10.3,85.5,22.5
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.71564,-33.89869,36,1727,22.4,5.3,84.1,28.5
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.72311,-33.84005,47,1046,20.9,16.5,73.2,26.0
Kemps Creek,7,Semi-Rural Lifestyle Dweller,150.67831,-33.85524,39,1154,17.1,17.6,79.3,16.8
